user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend_hours,primary_device,household_size,created_at
user_05467,johnsonamy@example.org,Charles,Goodman,22.0,Female,USA,Ohio,Ryanfurt,Premium,2023-02-13,True,,Gaming Console,3.0,2025-04-23 14:13:59.189633
user_05472,greenchristopher@example.org,Micheal,Patterson,30.0,Male,USA,Texas,Bakerton,Premium,2022-09-16,True,13.77,Laptop,4.0,2024-07-23 23:44:42.982363
user_05474,freytammy@example.net,Nicole,Poole,28.0,Prefer not to say,USA,California,New Jesusmouth,Standard,2024-09-27,False,,Smart TV,2.0,2025-02-27 12:17:20.376269
user_05476,lauren65@example.org,Melissa,Ramirez,19.0,Female,USA,Indiana,Ericburgh,Standard,2024-06-19,True,7.11,Desktop,2.0,2025-05-28 15:51:33.009535
user_05478,lawsonwilliam@example.org,Dustin,Berry,28.0,Other,USA,California,Anamouth,Standard,2025-07-11,True,18.75,Desktop,6.0,2024-05-08 04:40:24.801782
user_05485,rhodeskevin@example.org,William,Atkins,19.0,Female,USA,North Carolina,Shermanborough,Premium,2023-06-29,True,6.72,Desktop,2.0,2024-11-13 19:38:07.367267
user_05487,wdiaz@example.com,Christopher,Davis,30.0,Female,USA,New Jersey,South Kevinbury,Premium+,2025-03-30,True,19.14,Tablet,5.0,2024-04-10 05:01:34.708744
user_05491,lindsay12@example.net,Jennifer,Franklin,19.0,Female,USA,Maryland,Lake Stephanieshire,Standard,2023-06-06,True,7.81,Desktop,2.0,2023-06-21 16:47:38.026855
user_05497,cbrown@example.net,Christopher,Blair,22.0,Female,Canada,Manitoba,Mendozamouth,Premium,2023-11-04,True,14.71,Desktop,2.0,2024-04-05 17:33:28.393185
user_05500,robertspaul@example.com,Paula,Davis,20.0,Male,USA,Texas,Port Nicolechester,Premium,2022-10-22,True,,Smart TV,3.0,2023-09-09 16:36:49.874984
user_05505,walkerbryan@example.net,Linda,Dixon,24.0,Female,Canada,Saskatchewan,Dorothybury,Premium,2023-02-14,True,43.7,Desktop,3.0,2024-03-04 17:09:28.961671
user_05507,turnerbeverly@example.org,Steven,Cochran,27.0,Male,USA,New Jersey,Port Jakeshire,Premium,2022-12-25,True,20.32,Mobile,,2024-06-01 12:36:02.251688
user_05508,evelynroth@example.net,Paul,Owens,20.0,Male,USA,Washington,Hollyland,Standard,2024-10-12,True,12.51,Laptop,1.0,2022-12-27 11:24:21.667013
user_05511,matthew98@example.org,Gwendolyn,Davis,30.0,Prefer not to say,USA,Missouri,North Richard,Basic,2022-10-05,True,6.57,Desktop,,2023-08-18 01:26:46.147802
user_05512,foxnicholas@example.com,Matthew,Welch,29.0,Male,USA,Michigan,Trevinoview,Premium,2025-05-04,True,11.77,Gaming Console,4.0,2023-05-06 20:18:33.820589
user_05513,freyes@example.com,Allison,Bishop,29.0,,USA,New York,Jerryville,Basic,2023-04-28,True,11.54,Smart TV,3.0,2023-06-29 21:37:39.043807
user_05516,thomas08@example.com,Brian,Carroll,30.0,Female,Canada,Nova Scotia,North Kennethberg,Premium,2024-08-07,True,1.75,Desktop,,2024-10-17 04:09:37.274419
user_05526,imitchell@example.org,Donna,Flowers,23.0,Male,Canada,Manitoba,North Karen,Premium,2024-04-26,True,15.23,Gaming Console,3.0,2024-02-09 07:59:11.845917
user_05529,carl31@example.com,Marie,Ryan,24.0,Male,USA,Arizona,Velezside,Standard,2023-08-21,False,3.27,Gaming Console,1.0,2023-04-26 09:01:07.854280
user_05530,kennethperez@example.com,Christopher,Arnold,24.0,Female,USA,Georgia,Mullinston,Premium,2024-08-25,False,9.83,Laptop,6.0,2023-03-04 20:59:59.381295
user_05532,hwilson@example.org,Tiffany,Kelly,27.0,Prefer not to say,Canada,Prince Edward Island,Richardside,Basic,2025-02-28,True,,Mobile,2.0,2023-04-06 18:38:43.750119
user_05534,rodriguezdenise@example.net,Jeffrey,Sullivan,27.0,Other,USA,Florida,North Robinberg,Premium+,2023-07-02,True,10.33,Desktop,3.0,2022-10-17 13:14:25.761292
user_05541,herringkatherine@example.net,Alexandria,Stone,22.0,Female,Canada,Prince Edward Island,Danielborough,Standard,2024-08-25,True,8.25,Desktop,3.0,2022-08-30 19:35:20.780898
user_05544,wsilva@example.net,Justin,Fields,26.0,Female,USA,Texas,Ramirezfurt,Premium,2025-06-03,True,15.24,Laptop,4.0,2024-11-26 23:57:14.691633
user_05545,davischristina@example.com,Jose,Ingram,30.0,Female,USA,Indiana,West Amandatown,Premium,2024-08-22,True,6.61,Mobile,7.0,2024-05-16 04:40:16.783710
user_05548,kthompson@example.net,Harry,Ramirez,25.0,,USA,New Jersey,Leblancport,Premium,2023-08-28,True,25.85,Mobile,1.0,2024-07-15 13:53:28.541668
user_05551,pwilliams@example.org,Kevin,Flores,25.0,Male,USA,New Jersey,Watkinsfurt,Standard,2023-01-30,True,,Laptop,1.0,2023-01-26 14:52:26.450098
user_05553,brandonpeters@example.org,Andrew,Green,30.0,Female,Canada,British Columbia,Ericmouth,Basic,2023-03-23,False,14.55,Laptop,2.0,2024-03-15 12:35:02.077695
user_05555,gilbertamy@example.com,Samantha,Ward,26.0,Female,USA,Virginia,Richardland,Premium,2025-04-01,True,18.1,Tablet,,2023-02-21 12:55:20.630539
user_05556,tara02@example.net,Heather,Cohen,28.0,Male,USA,Florida,Jeremiahhaven,Premium+,2023-02-25,True,24.74,Mobile,3.0,2023-07-22 10:23:18.157538
user_05558,wgriffin@example.net,Rhonda,Davidson,21.0,Female,USA,Wisconsin,Allenside,Premium,2023-11-29,True,45.29,Desktop,3.0,2024-02-20 04:47:49.945176
user_05563,dpineda@example.org,Dustin,Perez,21.0,,USA,New York,North Jason,Basic,2023-12-26,True,21.38,Tablet,3.0,2022-08-28 14:29:02.847469
user_05569,ryan49@example.net,Trevor,Phillips,25.0,Male,Canada,Saskatchewan,South Thomasstad,Basic,2023-04-12,True,14.92,Desktop,,2023-08-02 13:38:06.323238
user_05570,steve02@example.com,Christopher,Kelley,18.0,Prefer not to say,USA,Georgia,Lindseyborough,Premium,2024-05-01,True,5.48,Laptop,3.0,2025-02-17 09:43:47.644233
user_05578,keithcrosby@example.org,Kyle,Patel,20.0,Male,Canada,Quebec,South Haley,Premium,2024-12-31,True,,Tablet,2.0,2023-01-28 08:59:53.527799
user_05580,wigginslinda@example.org,Ryan,White,28.0,Male,USA,New York,Williambury,Basic,2025-07-14,True,6.42,Mobile,5.0,2025-05-15 14:47:23.056941
user_05581,nicole16@example.com,Lindsay,Diaz,24.0,Female,USA,Indiana,New Susan,Premium,2023-12-17,True,8.34,Smart TV,1.0,2025-05-02 08:48:24.146469
user_05582,michael24@example.org,Julie,Newman,24.0,Female,Canada,New Brunswick,Lake Marcusborough,Standard,2023-06-08,False,7.31,Tablet,,2025-04-13 13:25:04.219844
user_05586,msanders@example.com,Pamela,Mckenzie,29.0,Female,USA,Michigan,Riddleshire,Standard,2023-06-08,True,,Tablet,6.0,2023-07-12 15:39:45.306534
user_05591,brandon33@example.com,Larry,Mills,28.0,Female,USA,Pennsylvania,Lake Susan,Premium,2024-02-05,True,,Smart TV,1.0,2022-12-13 21:42:03.515735
user_05594,laurenjensen@example.org,Michele,Rose,22.0,Male,USA,Tennessee,North Natashatown,Basic,2024-08-08,True,14.81,Mobile,4.0,2024-06-25 07:57:10.024251
user_05595,jessicalynch@example.com,Kim,Schwartz,18.0,Female,Canada,Ontario,Oscarchester,Premium,2023-07-20,True,3.97,Gaming Console,3.0,2024-06-26 22:06:53.506798
user_05599,williamscolleen@example.net,Jacob,Cook,28.0,Male,Canada,British Columbia,Joneshaven,Standard,2025-02-25,True,9.78,Gaming Console,,2023-03-25 20:33:45.923738
user_05601,autumn32@example.net,Erik,Petty,25.0,Other,Canada,New Brunswick,Kylechester,Basic,2023-09-12,True,20.19,Gaming Console,,2023-09-16 12:43:55.870555
user_05603,goldenkristopher@example.net,Amanda,Simmons,28.0,Male,USA,Ohio,Fosterview,Premium,2025-05-31,True,29.8,Mobile,6.0,2023-10-04 03:43:01.416107
user_05610,tracy68@example.org,Madison,Holland,22.0,Male,USA,Georgia,Meltonborough,Premium,2025-03-23,True,11.0,Tablet,3.0,2024-07-02 14:47:22.657253
user_05611,jamesthomas@example.com,Laura,Morrow,26.0,Other,USA,Washington,New Thomas,Basic,2024-08-10,True,12.33,Gaming Console,3.0,2024-06-21 04:38:32.967077
user_05614,qsanchez@example.net,Mark,Johnson,18.0,Male,USA,Wisconsin,Jessicafurt,Premium,2023-02-07,True,47.47,Mobile,1.0,2024-11-13 11:07:13.166016
user_05620,michelle89@example.org,Russell,Taylor,28.0,,Canada,Alberta,Anthonyside,Standard,2024-05-08,False,,Smart TV,3.0,2023-12-18 03:29:39.112900
user_05630,matthewjenkins@example.org,Paul,Smith,27.0,Male,USA,Missouri,East Davidport,Premium+,2024-10-31,True,,Laptop,2.0,2024-11-16 09:47:28.687987
user_05634,kimberlymarks@example.com,Rebekah,Hines,23.0,Female,USA,Massachusetts,North Alicialand,Basic,2024-06-15,True,41.17,Smart TV,4.0,2022-08-12 12:18:22.776496
user_05649,norrisryan@example.net,Jill,Bradley,27.0,Female,USA,Pennsylvania,Port Samantha,Premium,2025-06-25,True,36.06,Desktop,1.0,2024-09-15 15:58:45.149410
user_05651,hannah80@example.org,Robert,Freeman,28.0,Female,Canada,Quebec,North Alex,Premium+,2024-07-12,False,22.4,Mobile,5.0,2023-04-28 04:42:59.093309
user_05653,westkrista@example.net,Christopher,Brooks,30.0,Male,Canada,Newfoundland and Labrador,South Tina,Basic,2024-07-30,True,22.25,Desktop,1.0,2023-10-03 07:13:21.490687
user_05655,curtisgentry@example.net,Kelly,Mendoza,27.0,Female,USA,North Carolina,New Patriciaport,Basic,2023-08-11,True,24.31,Mobile,1.0,2024-09-05 06:01:21.231714
user_05666,kimberly25@example.org,David,Blackwell,22.0,Male,Canada,Manitoba,South Catherinestad,Premium+,2025-05-05,True,23.69,Mobile,5.0,2023-05-09 10:20:17.167040
user_05675,palmerjermaine@example.org,Arthur,Norman,18.0,Prefer not to say,USA,New York,Greenton,Basic,2023-06-15,True,17.1,Laptop,2.0,2024-06-26 01:42:40.568056
user_05679,shawntaylor@example.com,Brandon,Lawrence,27.0,Male,USA,Georgia,North Chadside,Standard,2022-10-24,True,34.45,Mobile,3.0,2023-05-08 12:56:16.263514
user_05681,doughertysharon@example.net,Elizabeth,Fischer,20.0,Female,USA,Arizona,Lake Thomasfort,Basic,2024-12-25,True,6.23,Laptop,4.0,2022-11-05 05:24:23.823667
user_05683,hamiltondavid@example.org,Brittany,Garcia,29.0,Female,Canada,Manitoba,Lake Penny,Basic,2023-04-05,True,,Gaming Console,3.0,2025-02-23 19:09:15.614588
user_05685,klong@example.org,Melissa,Hodge,30.0,Male,USA,California,Bradleyborough,Standard,2023-10-28,True,5.24,Tablet,3.0,2024-03-22 05:16:37.895048
user_05695,wgomez@example.net,Sharon,Flores,28.0,Female,USA,Tennessee,Lake Roy,Standard,2025-04-03,True,2.27,Desktop,2.0,2025-03-06 04:22:46.526107
user_05706,harrissandra@example.net,Wendy,Lopez,18.0,Prefer not to say,Canada,Prince Edward Island,Obrienchester,Standard,2024-07-26,True,,Desktop,,2023-03-05 08:57:13.775079
user_05707,lthomas@example.net,Randy,Roberts,19.0,Female,USA,Ohio,Murphyborough,Premium,2024-04-04,False,14.24,Desktop,3.0,2022-09-08 00:56:09.365779
user_05711,sowen@example.org,Christopher,Aguirre,20.0,Female,Canada,Ontario,South Marcofort,Basic,2023-08-10,True,5.76,Smart TV,5.0,2024-06-07 03:25:47.048493
user_05715,amanda61@example.org,Patrick,Thompson,21.0,,USA,Wisconsin,West Rebecca,Basic,2023-10-06,True,23.85,Laptop,2.0,2022-11-07 04:16:10.519861
user_05716,millersusan@example.org,Mary,Lawrence,19.0,Male,USA,Missouri,East Megantown,Premium,2023-07-16,True,15.49,Tablet,,2024-12-22 12:44:52.730526
user_05720,xwright@example.com,Patricia,Pace,29.0,Female,USA,Maryland,Trevorbury,Standard,2024-09-22,True,,Desktop,2.0,2024-08-31 06:21:59.200527
user_05721,uturner@example.com,Stephanie,Huff,22.0,Female,USA,Arizona,Jacobchester,Standard,2024-10-21,True,39.18,Desktop,2.0,2025-07-16 06:36:48.428757
user_05725,eugene98@example.org,Kimberly,Davis,26.0,Male,USA,New Jersey,West Jonathan,Basic,2023-01-02,True,18.17,Tablet,4.0,2023-03-02 02:07:43.575527
user_05726,scottcoleman@example.net,Seth,Choi,22.0,Male,Canada,Ontario,Charlesborough,Premium,2022-12-07,True,13.42,Mobile,5.0,2024-10-28 21:41:16.352043
user_05732,gaustin@example.com,Kathleen,Gray,27.0,Male,USA,Massachusetts,East Garrettville,Premium+,2024-12-19,True,3.92,Desktop,4.0,2024-03-07 06:15:39.946012
user_05734,ryanrivera@example.org,Jon,Potter,27.0,Female,Canada,Alberta,East Johnton,Standard,2024-11-07,False,5.64,Mobile,,2022-09-20 06:25:21.747614
user_05735,jenniferharris@example.net,Damon,Moss,29.0,Male,USA,Indiana,North Vickie,Standard,2022-12-29,True,9.91,Tablet,5.0,2024-05-23 21:32:47.502059
user_05736,trubio@example.org,Alexandra,Hernandez,27.0,Female,USA,Massachusetts,Leehaven,Premium,2023-12-30,True,8.15,Gaming Console,2.0,2023-07-14 15:08:50.335015
user_05740,romeroluis@example.org,Amanda,Adkins,27.0,Other,USA,Michigan,Port Ronald,Basic,2024-07-18,True,18.7,Desktop,8.0,2023-08-22 20:29:49.968771
user_05743,walterkathryn@example.org,Randy,Wright,29.0,Male,Canada,Alberta,Hollandmouth,Basic,2022-09-02,True,14.49,Smart TV,2.0,2024-04-07 05:30:59.848233
user_05753,evillarreal@example.org,Lorraine,Turner,29.0,,USA,Virginia,Nicholasstad,Premium+,2025-01-27,True,9.7,Laptop,4.0,2023-08-23 02:47:47.333508
user_05763,donaldbrown@example.net,Erica,Kerr,22.0,Female,USA,Pennsylvania,Port Frederick,Standard,2024-07-22,False,14.73,Laptop,4.0,2025-07-07 02:15:02.586464
user_05766,debrafranco@example.org,Samantha,Moore,30.0,,Canada,Nova Scotia,Charlesburgh,Standard,2025-01-03,True,6.78,Smart TV,,2023-03-04 11:57:46.812010
user_05767,jfitzpatrick@example.com,Carlos,Sharp,27.0,Female,USA,New Jersey,Port Stacyfort,Standard,2023-12-19,True,12.84,Mobile,2.0,2023-09-25 15:25:42.378152
user_05772,smithjamie@example.net,Candice,Smith,29.0,Prefer not to say,USA,Florida,Veronicaport,Basic,2023-02-18,True,7.39,Smart TV,4.0,2023-07-28 21:07:30.841328
user_05774,priscillachen@example.net,Jodi,Harris,28.0,Female,USA,Massachusetts,Carrillomouth,Standard,2023-11-14,True,1.78,Smart TV,,2023-05-31 04:07:41.392652
user_05775,ugordon@example.net,Elizabeth,Norton,30.0,Female,USA,Maryland,North Bethany,Basic,2023-11-13,True,3.83,Desktop,2.0,2022-09-16 22:29:37.261747
user_05787,shannonsharp@example.org,Christopher,Salinas,28.0,Male,USA,Texas,North Russell,Standard,2024-09-27,True,30.73,Laptop,3.0,2023-02-27 19:29:05.650025
user_05788,michaelbrown@example.org,Eric,Mcbride,24.0,Other,USA,Florida,New Derrick,Standard,2025-01-11,True,21.07,Mobile,6.0,2023-12-31 02:44:26.461726
user_05801,tracywilliams@example.org,Gary,Morgan,18.0,Female,USA,Washington,West Catherineland,Premium+,2022-08-25,True,20.65,Desktop,5.0,2023-06-15 15:43:05.222459
user_05805,erica13@example.org,Kayla,Harvey,28.0,Male,USA,Wisconsin,Jonesmouth,Standard,2022-10-03,True,10.29,Desktop,6.0,2025-07-12 16:04:46.284671
user_05813,timothy28@example.net,Sandra,Goodman,21.0,Female,USA,Missouri,New Michelle,Standard,2024-07-24,True,16.89,Laptop,1.0,2022-12-11 16:34:34.286915
user_05815,khill@example.com,Hannah,Hutchinson,18.0,Male,USA,Ohio,West Christineberg,Standard,2023-01-10,True,2.1,Smart TV,1.0,2024-06-20 21:46:10.304894
user_05817,rebeccasimpson@example.org,Sarah,Le,29.0,Male,USA,Georgia,East Justinborough,Premium,2022-08-22,True,36.13,Gaming Console,2.0,2022-10-16 10:10:44.574097
user_05822,beckkathryn@example.com,Kimberly,Simpson,30.0,,USA,Georgia,Hillchester,Premium,2024-11-29,True,35.0,Desktop,4.0,2024-04-18 11:22:37.019116
user_05823,conraddavid@example.net,Matthew,Pace,28.0,Female,USA,North Carolina,Toddfurt,Basic,2022-09-22,True,393.56,Mobile,3.0,2024-03-11 14:40:52.202366
user_05824,brandon84@example.com,Michael,Hawkins,27.0,Male,USA,Washington,Andreastad,Premium,2023-01-21,True,43.8,Tablet,,2023-10-31 07:37:29.213480
user_05840,uhill@example.net,Tara,Davis,25.0,,Canada,Ontario,East Melissaside,Standard,2025-06-21,True,6.35,Tablet,3.0,2025-01-10 07:33:15.755643
user_05844,hkemp@example.com,Amanda,Perez,30.0,Male,USA,New Jersey,Lake Andrew,Premium,2024-03-07,False,4.7,Desktop,4.0,2024-10-19 13:18:56.116672
user_05850,heather22@example.com,Rebecca,Morrow,20.0,Male,USA,Virginia,Robinsonport,Basic,2022-09-18,True,3.09,Gaming Console,3.0,2024-02-26 23:22:14.661926
user_05852,sherri07@example.net,Doris,Taylor,27.0,Female,USA,Washington,Catherinefort,Premium,2022-10-29,True,30.4,Gaming Console,,2025-07-27 02:25:47.431604
user_05854,anthonysims@example.net,Tonya,Rodriguez,21.0,Male,USA,Tennessee,South Margaret,Basic,2024-05-10,True,8.96,Desktop,4.0,2023-09-04 00:07:16.964279
user_05858,sfarrell@example.org,Chloe,Townsend,25.0,Male,Canada,Alberta,Lisaland,Standard,2024-04-21,True,7.55,Laptop,6.0,2024-04-17 15:13:51.974174
user_05859,khiggins@example.org,Jonathon,Solomon,18.0,Male,Canada,Nova Scotia,South Steven,Premium,2023-06-16,True,11.05,Smart TV,4.0,2024-06-26 22:36:34.432342
user_05861,danarogers@example.org,Anthony,Patterson,28.0,,Canada,Saskatchewan,Evansport,Premium+,2023-08-12,True,4.66,Laptop,5.0,2024-04-19 18:12:04.969998
user_05863,rita08@example.org,John,Clark,25.0,Male,USA,Texas,Ramosmouth,Premium+,2025-04-30,True,9.17,Gaming Console,2.0,2024-06-27 06:38:34.967517
user_05864,fletcherlaura@example.com,Rebecca,Chandler,22.0,Female,Canada,Nova Scotia,Port Megan,Basic,2022-09-25,True,15.46,Mobile,4.0,2024-08-04 05:02:35.576673
user_05872,jenniferjones@example.org,Jonathan,Nguyen,18.0,Female,Canada,Nova Scotia,New Allisonburgh,Basic,2024-06-28,True,33.18,Mobile,3.0,2023-02-22 04:53:42.639338
user_05885,msmith@example.net,Caitlyn,Spencer,18.0,Female,USA,New York,South Jesseberg,Standard,2025-05-24,True,3.12,Gaming Console,4.0,2024-07-12 00:20:38.183075
user_05888,patricia21@example.com,Julie,Romero,27.0,Female,Canada,Alberta,East Leslietown,Premium,2024-10-11,True,13.24,Desktop,4.0,2022-09-21 19:01:24.691383
user_05892,collinsgina@example.org,Latoya,Hoffman,28.0,Male,USA,Florida,Barbarahaven,Standard,2025-06-16,True,24.38,Tablet,1.0,2024-06-18 15:08:55.642276
user_05895,cbutler@example.net,Ryan,Jensen,20.0,Female,USA,Maryland,East Richardside,Premium,2023-06-26,True,48.98,Gaming Console,2.0,2023-10-24 08:59:58.539691
user_05897,carrjoshua@example.org,John,King,19.0,Male,Canada,Newfoundland and Labrador,Markberg,Premium,2022-09-27,True,27.41,Smart TV,4.0,2023-01-19 22:23:20.609889
user_05901,ayersgabriel@example.com,Gabriella,Soto,29.0,Female,USA,Wisconsin,South Sarahborough,Standard,2024-04-01,True,40.39,Desktop,,2024-06-27 02:52:03.546463
user_05906,david68@example.net,Daniel,West,24.0,Female,USA,California,South Christinafurt,Basic,2023-11-13,True,2.3,Laptop,1.0,2023-08-17 09:59:59.442735
user_05908,lucaskrista@example.com,Raymond,Gilbert,30.0,Male,Canada,New Brunswick,Port Jessicafurt,Premium,2023-01-22,True,31.12,Desktop,2.0,2023-12-26 08:42:03.067200
user_05909,anne83@example.com,Mary,Patel,27.0,Male,Canada,Alberta,Fisherburgh,Basic,2025-01-14,True,17.46,Laptop,1.0,2024-02-21 02:11:06.589762
user_05915,wvaldez@example.net,Paul,Perry,29.0,Male,Canada,Nova Scotia,Elizabethton,Premium,2024-04-12,True,19.06,Tablet,2.0,2023-10-30 15:36:23.344787
user_05916,rebekah04@example.org,Jennifer,Torres,25.0,Female,USA,New Jersey,Robertview,Standard,2023-07-11,True,9.28,Desktop,,2023-04-26 03:33:59.548312
user_05920,ortizaudrey@example.org,Wendy,Lynch,20.0,Other,USA,North Carolina,East Eric,Basic,2025-06-15,True,9.98,Laptop,2.0,2023-08-21 20:53:00.598819
user_05932,emurray@example.com,Robert,Potter,26.0,Female,USA,North Carolina,West Ryan,Basic,2024-03-27,False,9.36,Mobile,5.0,2024-11-17 11:02:34.135278
user_05939,aprilclayton@example.com,Tamara,Lawrence,30.0,Female,Canada,Nova Scotia,Stoneland,Premium,2023-01-10,True,3.55,Mobile,1.0,2025-05-29 14:37:44.495687
user_05946,charlesjackson@example.net,Lynn,Norton,18.0,Other,USA,New York,West Kelly,Premium+,2022-08-22,True,6.56,Desktop,,2023-08-10 19:31:17.995696
user_05947,millermatthew@example.org,Jennifer,Sandoval,19.0,Other,USA,Maryland,North Donna,Standard,2024-02-04,True,3.41,Gaming Console,4.0,2023-03-10 12:10:13.298417
user_05950,clarkmatthew@example.com,Jennifer,Lopez,18.0,,USA,Virginia,Rodriguezbury,Standard,2024-02-29,True,1.13,Gaming Console,,2025-05-04 22:32:02.235933
user_05953,bpetersen@example.org,John,Martinez,23.0,Male,USA,Georgia,West Davidview,Standard,2022-08-30,True,23.63,Mobile,,2025-07-17 12:34:04.981867
user_05956,aliciali@example.org,Christopher,Robinson,30.0,Prefer not to say,Canada,Manitoba,Courtneyhaven,Premium,2024-01-26,True,9.52,Laptop,7.0,2023-06-09 15:39:43.172393
user_05959,kelsey73@example.org,Kristen,Malone,28.0,Other,USA,Maryland,Hendersonville,Basic,2023-02-12,True,,Gaming Console,3.0,2023-10-20 15:11:26.636867
user_05962,andresobrien@example.com,Christopher,Bennett,25.0,Female,Canada,Nova Scotia,Port Gabrielleberg,Standard,2024-03-04,True,,Desktop,3.0,2025-03-26 10:14:12.163660
user_05966,christopherwilliams@example.com,Vincent,Wright,25.0,Male,USA,Pennsylvania,Lisaport,Standard,2024-11-29,True,6.79,Mobile,6.0,2025-01-23 17:49:04.721962
user_05976,jennifermays@example.org,Cory,Miller,30.0,Female,USA,Florida,South Reginaldshire,Premium,2025-05-30,True,6.36,Desktop,,2024-01-27 08:02:35.342166
user_05978,brianamckinney@example.com,Rodney,Robbins,23.0,Female,USA,New York,West Jasmineview,Standard,2025-02-21,True,11.43,Laptop,7.0,2025-04-26 17:21:56.456518
user_05981,aclark@example.org,Douglas,Moore,19.0,Female,USA,New Jersey,Port Angela,Premium+,2024-01-06,True,18.15,Mobile,1.0,2025-05-18 08:27:45.471778
user_05986,rodriguezgregory@example.net,Julia,Hill,18.0,Male,USA,Washington,Port Jessicastad,Basic,2024-03-06,False,6.41,Gaming Console,2.0,2024-07-27 05:46:26.183503
